Title,Description,Preconditions,Postconditions,Steps,Expected Result,Priority,Type,Tags,Suite,Automation Status,Automation Path,Execution Command
"[AUTO] edita as tags do chamado","AUTO_DOC_ID: AUTO-73980E8A392E

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/chamados-suporte.test.ts:238.

Descrição funcional: edita as tags do chamado. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/chamados-suporte.test.ts

Comando: npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: edita as tags do chamado.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""edita as tags do chamado"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/chamados-suporte.test.ts","npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts"
"[AUTO] atribui assignee ao chamado","AUTO_DOC_ID: AUTO-EC709D2C7A4C

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/chamados-suporte.test.ts:255.

Descrição funcional: atribui assignee ao chamado. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/chamados-suporte.test.ts

Comando: npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: atribui assignee ao chamado.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""atribui assignee ao chamado"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/chamados-suporte.test.ts","npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts"
"[AUTO] altera status do chamado: backlog → doing → review → done","AUTO_DOC_ID: AUTO-6B1441549D94

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/chamados-suporte.test.ts:274.

Descrição funcional: altera status do chamado: backlog → doing → review → done. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/chamados-suporte.test.ts

Comando: npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: altera status do chamado: backlog → doing → review → done.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""altera status do chamado: backlog → doing → review → done"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/chamados-suporte.test.ts","npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts"
"[AUTO] retorna null ao editar chamado com id inexistente","AUTO_DOC_ID: AUTO-EB4EF35F7EFD

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/chamados-suporte.test.ts:306.

Descrição funcional: retorna null ao editar chamado com id inexistente. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/chamados-suporte.test.ts

Comando: npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: retorna null ao editar chamado com id inexistente.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""retorna null ao editar chamado com id inexistente"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/chamados-suporte.test.ts","npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts"
"[AUTO] updateSuporteForUser não permite editar chamado de outro usuário","AUTO_DOC_ID: AUTO-E5749F5CD733

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/chamados-suporte.test.ts:317.

Descrição funcional: updateSuporteForUser não permite editar chamado de outro usuário. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Suporte Técnico, Usuário.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/chamados-suporte.test.ts

Comando: npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Suporte Técnico, Usuário.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: updateSuporteForUser não permite editar chamado de outro usuário.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""updateSuporteForUser não permite editar chamado de outro usuário"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/chamados-suporte.test.ts","npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts"
"[AUTO] lista apenas os chamados do usuário criador","AUTO_DOC_ID: AUTO-8CA9797C6248

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/chamados-suporte.test.ts:335.

Descrição funcional: lista apenas os chamados do usuário criador. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/chamados-suporte.test.ts

Comando: npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: lista apenas os chamados do usuário criador.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""lista apenas os chamados do usuário criador"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/chamados-suporte.test.ts","npm test -- --runInBand testes/api/geral/chamados-suporte.test.ts"
"[AUTO] edita o nome da empresa e persiste no banco","AUTO_DOC_ID: AUTO-54485726DC0D

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/edit-company.test.ts:52.

Descrição funcional: edita o nome da empresa e persiste no banco. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/edit-company.test.ts

Comando: npm test -- --runInBand testes/api/geral/edit-company.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local, banco/seed","Ambiente disponível; dependências: API local, banco/seed; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local, banco/seed.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: edita o nome da empresa e persiste no banco.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""edita o nome da empresa e persiste no banco"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/edit-company.test.ts","npm test -- --runInBand testes/api/geral/edit-company.test.ts"
"[AUTO] altera status active → inactive → active","AUTO_DOC_ID: AUTO-2132A2C5D540

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/edit-company.test.ts:67.

Descrição funcional: altera status active → inactive → active. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/edit-company.test.ts

Comando: npm test -- --runInBand testes/api/geral/edit-company.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: altera status active → inactive → active.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""altera status active → inactive → active"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/edit-company.test.ts","npm test -- --runInBand testes/api/geral/edit-company.test.ts"
"[AUTO] edita phone, address, website e cep","AUTO_DOC_ID: AUTO-1994EFFD74B1

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/edit-company.test.ts:82.

Descrição funcional: edita phone, address, website e cep. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/edit-company.test.ts

Comando: npm test -- --runInBand testes/api/geral/edit-company.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: edita phone, address, website e cep.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""edita phone, address, website e cep"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/edit-company.test.ts","npm test -- --runInBand testes/api/geral/edit-company.test.ts"
"[AUTO] edita o tax_id (CNPJ) da empresa","AUTO_DOC_ID: AUTO-2314B4176C11

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/edit-company.test.ts:104.

Descrição funcional: edita o tax_id (CNPJ) da empresa. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/edit-company.test.ts

Comando: npm test -- --runInBand testes/api/geral/edit-company.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: edita o tax_id (CNPJ) da empresa.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""edita o tax_id (CNPJ) da empresa"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/edit-company.test.ts","npm test -- --runInBand testes/api/geral/edit-company.test.ts"
"[AUTO] edita short_description e notes","AUTO_DOC_ID: AUTO-8663E6CB0F30

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/edit-company.test.ts:116.

Descrição funcional: edita short_description e notes. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/edit-company.test.ts

Comando: npm test -- --runInBand testes/api/geral/edit-company.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local","Ambiente disponível; dependências: API local; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: edita short_description e notes.

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""edita short_description e notes"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/edit-company.test.ts","npm test -- --runInBand testes/api/geral/edit-company.test.ts"
"[AUTO] edita campos de integração (jira, qase_project_code)","AUTO_DOC_ID: AUTO-CDF3BD88E343

Objetivo: documentar e validar o teste automatizado existente em testes/api/geral/edit-company.test.ts:130.

Descrição funcional: edita campos de integração (jira, qase_project_code). Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Funcional na área API / geral, camada API, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/api/geral/edit-company.test.ts

Comando: npm test -- --runInBand testes/api/geral/edit-company.test.ts

Projects Playwright/Jest: jest

Requer navegador headed para validação visual: Não

Dependências: API local, integração Qase","Ambiente disponível; dependências: API local, integração Qase; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa/API
Resultado esperado: Garantir servidor local e dados necessários para API / geral; dependências: API local, integração Qase.

2. Ação: Montar requisição
Resultado esperado: Preparar endpoint, método, headers, autenticação e payload equivalentes ao teste automatizado.

3. Ação: Executar chamada
Resultado esperado: Enviar a requisição do cenário: edita campos de integração (jira, qase_project_code).

4. Ação: Validar contrato e status
Resultado esperado: Conferir status HTTP, corpo da resposta, mensagens de erro e ausência de dados indevidos.

5. Ação: Registrar evidência
Resultado esperado: Anexar payload, response, logs e prints de cliente API quando aplicável.","O comportamento descrito em ""edita campos de integração (jira, qase_project_code)"" deve ocorrer sem divergência entre manual e automação.","Média","Funcional","qase-doc-viva,automacao-existente,jest,api,geral","Regressão > Documentação viva testes > API > geral","Automatizado","testes/api/geral/edit-company.test.ts","npm test -- --runInBand testes/api/geral/edit-company.test.ts"
